# theta1,theta2 in radians, 100 Hz
-0.7477018970,1.2407361017
-0.7479929496,1.2372390491
-0.7482840022,1.2337419965
-0.7485750549,1.2302449438
-0.7488661075,1.2267478912
-0.7491571601,1.2232508386
-0.7494482128,1.2197537859
-0.7497392654,1.2162567333
-0.7500303180,1.2127596807
-0.7503213707,1.2092626280
-0.7506124233,1.2057655754
-0.7509034759,1.2022685228
-0.7511945286,1.1987714702
-0.7514855812,1.1952744175
-0.7523916338,1.1916009438
-0.7532976865,1.1879274702
-0.7542037391,1.1842539965
-0.7551097917,1.1805805228
-0.7560158444,1.1769070491
-0.7569218970,1.1732335754
-0.7578279496,1.1695601017
-0.7587340022,1.1658866280
-0.7596400549,1.1622131544
-0.7605461075,1.1585396807
-0.7614521601,1.1548662070
-0.7623582128,1.1511927333
-0.7632642654,1.1475192596
-0.7641703180,1.1438457859
-0.7650763707,1.1401723123
-0.7659824233,1.1364988386
-0.7668884759,1.1328253649
-0.7677945286,1.1291518912
-0.7687005812,1.1254784175
-0.7699215286,1.1224728386
-0.7711424759,1.1194672596
-0.7723634233,1.1164616807
-0.7735843707,1.1134561017
-0.7748053180,1.1104505228
-0.7760262654,1.1074449438
-0.7772472128,1.1044393649
-0.7784681601,1.1014337859
-0.7796891075,1.0984282070
-0.7809100549,1.0954226280
-0.7821310022,1.0924170491
-0.7833519496,1.0894114702
-0.7845728970,1.0864058912
-0.7857938444,1.0834003123
-0.7870147917,1.0803947333
-0.7882357391,1.0773891544
-0.7894566865,1.0743835754
-0.7906776338,1.0713779965
-0.7918985812,1.0683724175
-0.7935391075,1.0668716280
-0.7951796338,1.0653708386
-0.7968201601,1.0638700491
-0.7984606865,1.0623692596
-0.8001012128,1.0608684702
-0.8017417391,1.0593676807
-0.8033822654,1.0578668912
-0.8050227917,1.0563661017
-0.8066633180,1.0548653123
-0.8083038444,1.0533645228
-0.8099443707,1.0518637333
-0.8115848970,1.0503629438
-0.8132254233,1.0488621544
-0.8148659496,1.0473613649
-0.8165064759,1.0458605754
-0.8181470022,1.0443597859
-0.8197875286,1.0428589965
-0.8214280549,1.0413582070
-0.8230685812,1.0398574175
-0.8254016812,1.0395573175
-0.8277347812,1.0392572175
-0.8300678812,1.0389571175
-0.8324009812,1.0386570175
-0.8347340812,1.0383569175
-0.8370671812,1.0380568175
-0.8394002812,1.0377567175
-0.8417333812,1.0374566175
-0.8440664812,1.0371565175
-0.8463995812,1.0368564175
-0.8487326812,1.0365563175
-0.8510657812,1.0362562175
-0.8533988812,1.0359561175
-0.8557319812,1.0356560175
-0.8580650812,1.0353559175
-0.8603981812,1.0350558175
-0.8627312812,1.0347557175
-0.8650643812,1.0344556175
-0.8673974812,1.0341555175
-0.8697305812,1.0338554175
-0.8725171075,1.0338550491
-0.8753036338,1.0338546807
-0.8780901601,1.0338543123
-0.8808766865,1.0338539438
-0.8836632128,1.0338535754
-0.8864497391,1.0338532070
-0.8892362654,1.0338528386
-0.8920227917,1.0338524702
-0.8948093180,1.0338521017
-0.8975958444,1.0338517333
-0.9003823707,1.0338513649
-0.9031688970,1.0338509965
-0.9059554233,1.0338506280
-0.9087419496,1.0338502596
-0.9115284759,1.0338498912
-0.9143150022,1.0338495228
-0.9171015286,1.0338491544
-0.9198880549,1.0338487859
-0.9226745812,1.0338484175
-0.9250116338,1.0338994702
-0.9273486865,1.0339505228
-0.9296857391,1.0340015754
-0.9320227917,1.0340526280
-0.9343598444,1.0341036807
-0.9366968970,1.0341547333
-0.9390339496,1.0342057859
-0.9413710022,1.0342568386
-0.9437080549,1.0343078912
-0.9460451075,1.0343589438
-0.9483821601,1.0344099965
-0.9507192128,1.0344610491
-0.9530562654,1.0345121017
-0.9553933180,1.0345631544
-0.9577303707,1.0346142070
-0.9600674233,1.0346652596
-0.9624044759,1.0347163123
-0.9647415286,1.0347673649
-0.9670785812,1.0348184175
-0.9691356338,1.0354351017
-0.9711926865,1.0360517859
-0.9732497391,1.0366684702
-0.9753067917,1.0372851544
-0.9773638444,1.0379018386
-0.9794208970,1.0385185228
-0.9814779496,1.0391352070
-0.9835350022,1.0397518912
-0.9855920549,1.0403685754
-0.9876491075,1.0409852596
-0.9897061601,1.0416019438
-0.9917632128,1.0422186280
-0.9938202654,1.0428353123
-0.9958773180,1.0434519965
-0.9979343707,1.0440686807
-0.9999914233,1.0446853649
-1.0020484759,1.0453020491
-1.0041055286,1.0459187333
-1.0061625812,1.0465354175
-1.0083908970,1.0487432596
-1.0106192128,1.0509511017
-1.0128475286,1.0531589438
-1.0150758444,1.0553667859
-1.0173041601,1.0575746280
-1.0195324759,1.0597824702
-1.0217607917,1.0619903123
-1.0239891075,1.0641981544
-1.0262174233,1.0664059965
-1.0284457391,1.0686138386
-1.0306740549,1.0708216807
-1.0329023707,1.0730295228
-1.0351306865,1.0752373649
-1.0373590022,1.0774452070
-1.0395873180,1.0796530491
-1.0418156338,1.0818608912
-1.0440439496,1.0840687333
-1.0462722654,1.0862765754
-1.0485005812,1.0884844175
-1.0512745812,1.0922611544
-1.0540485812,1.0960378912
-1.0568225812,1.0998146280
-1.0595965812,1.1035913649
-1.0623705812,1.1073681017
-1.0651445812,1.1111448386
-1.0679185812,1.1149215754
-1.0706925812,1.1186983123
-1.0734665812,1.1224750491
-1.0762405812,1.1262517859
-1.0790145812,1.1300285228
-1.0817885812,1.1338052596
-1.0845625812,1.1375819965
-1.0873365812,1.1413587333
-1.0901105812,1.1451354702
-1.0928845812,1.1489122070
-1.0956585812,1.1526889438
-1.0984325812,1.1564656807
-1.1012065812,1.1602424175
-1.1043227917,1.1645717859
-1.1074390022,1.1689011544
-1.1105552128,1.1732305228
-1.1136714233,1.1775598912
-1.1167876338,1.1818892596
-1.1199038444,1.1862186280
-1.1230200549,1.1905479965
-1.1261362654,1.1948773649
-1.1292524759,1.1992067333
-1.1323686865,1.2035361017
-1.1354848970,1.2078654702
-1.1386011075,1.2121948386
-1.1417173180,1.2165242070
-1.1448335286,1.2208535754
-1.1479497391,1.2251829438
-1.1510659496,1.2295123123
-1.1541821601,1.2338416807
-1.1572983707,1.2381710491
-1.1604145812,1.2425004175
-1.1637492312,1.2462313175
-1.1670838812,1.2499622175
-1.1704185312,1.2536931175
-1.1737531812,1.2574240175
-1.1770878312,1.2611549175
-1.1804224812,1.2648858175
-1.1837571312,1.2686167175
-1.1870917812,1.2723476175
-1.1904264312,1.2760785175
-1.1937610812,1.2798094175
-1.1970957312,1.2835403175
